KM,callnum,title,author,year,month,page,specattr,specattrloc,specneg,specnegloc,specop,specformpage,specdescpage,sprocessperiod,sprocess,photomech,hasphoto,paperman,paperbran,paperloc,negman,negbran,negloc,lensman,lensbran,lensloc,mountman,mountloc,coatman,coatloc,accman,accloc,subj,snote,sanalysis,specpath,fullspecpath,negman_k,mountman_k,lensman_k,accman_k,coatman_k,paperman_k,author_sort,specattr_sort,specneg_sort,specop_sort,localpath,cluster,decade,title_c,author_c,decade_c,specattr_c,specattrloc_c,specneg_c,specnegloc_c,specop_c,sprocess_c,photomech_c,hasphoto_c,paperman_c,paperbran_c,paperloc_c,negman_c,negbran_c,negloc_c,lensman_c,lensbran_c,lensloc_c,mountman_c,mountloc_c,coatman_c,coatloc_c,accman_c,accloc_c,subj_c,cluster_c,negman_k_c,mountman_k_c,lensman_k_c,accman_k_c,coatman_k_c,paperman_k_c,tabspecpath
629,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1866,December,359a,Henszey & Co.,"Philadelphia, PA, USA",Walter C. North,"Utica, NY, USA",,,387-388,,Albumen silver print,False,True,,,,,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/629_S.JPG,specimens_resized_panel/629_S.JPG,False,False,False,False,False,False,"Wilson, Edward L.",Henszey & Co.,"North, Walter C.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/629_S.JPG,10,186,0,0,3,7,0,7,7,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,1,0,0,0,0,0,0,specimens/629_S.JPG
630,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1867,February,33a,,,J.C. Browne,"Philadelphia, PA, USA",,60-62,60-62,,Albumen silver print,False,True,,,,,,,,,,,,,,,,Landscape,,,specimens_resized/630_S.JPG,specimens_resized_panel/630_S.JPG,False,False,False,False,False,False,"Wilson, Edward L.",,"Browne, J.C.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/630_S.JPG,10,186,0,0,3,7,7,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,0,0,0,0,0,0,specimens/630_S.JPG
631,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1867,April,97a,Taylor & Brown,"Philadelphia, PA, USA",Taylor & Brown,"Philadelphia, PA, USA",,111-113,111-113,,Albumen silver print,False,True,Edward Liesegang,Albumen Paper,"Elberfeld, Germany",,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/631_S.JPG,specimens_resized_panel/631_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.",Taylor & Brown,Taylor & Brown,,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/631_S.JPG,10,186,0,0,3,7,0,7,0,7,0,0,0,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,0,1,0,0,0,0,0,1,specimens/631_S.JPG
632,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1867,May,129a,,,F.S. Keeler,"Philadelphia, PA, USA",George H. Fennemore,157-159,157-159,,Salted paper print,False,True,Follett & Johnson,Alabaster Paper,"New York, NY, USA",,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/632_S.JPG,specimens_resized_panel/632_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.",,"Keeler, F.S.","Fennemore, George H.",/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/632_S.JPG,10,186,0,0,3,7,7,7,0,0,7,0,0,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,0,1,0,0,0,0,0,1,specimens/632_S.JPG
633,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1867,January,175a,,,William Notman,"Montreal, Canada",,,316-317,Unnnamed,Albumen silver print,False,True,,,,,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/633_S.JPG,specimens_resized_panel/633_S.JPG,False,False,False,False,False,False,"Wilson, Edward L.",,"Notman, William",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/633_S.JPG,0,186,0,0,3,7,7,7,7,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,3,0,0,0,0,0,0,specimens/633_S.JPG
634,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1867,August,241a,,,J.H. Kent,"Brockport, NY, USA",,,271,,Albumen silver print,False,True,,,,,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/634_S.JPG,specimens_resized_panel/634_S.JPG,False,False,False,False,False,False,"Wilson, Edward L.",,"Kent, J.H.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/634_S.JPG,0,186,0,0,3,7,7,6,7,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,3,0,0,0,0,0,0,specimens/634_S.JPG
635,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1867,August,271b,American Photolithographic Co.,"New York, NY, USA",,,,,256-257,Photolithograph,Photolithograph,True,True,,,,,,,,,,,,,,,,Artwork,Process patented by J.W. Osborne,,specimens_resized/635_S.JPG,specimens_resized_panel/635_S.JPG,False,False,False,False,False,False,"Wilson, Edward L.",American Photolithographic Co.,,,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/635_S.JPG,8,186,0,0,3,7,1,7,7,7,5,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,5,0,0,0,0,0,0,specimens/635_S.JPG
636,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1867,September,273a,,,J.H. Kent,"Brockport, NY, USA",,,302-303,Unnnamed,Albumen silver print,False,True,Hovey,Albumen Paper,"Rochester, NY, USA",,,,,,,,,,,,,"Portrait, children",,,specimens_resized/636_S.JPG,specimens_resized_panel/636_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.",,"Kent, J.H.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/636_S.JPG,0,186,0,0,3,7,7,6,7,7,0,0,0,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,0,0,0,0,0,1,specimens/636_S.JPG
637,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1867,October,305a,George H. Fennemore and F.S. Keeler,"Philadelphia, PA, USA",F.S. Keeler,"Philadelphia, PA, USA",George H. Fennemore,,316-318,,Salted paper print,False,True,Follett & Johnson,Alabaster Paper,"New York, NY, USA",,,,Zentmayer,No. 3 Lens,"Philadelphia, PA",,,,,,,Artwork,,,specimens_resized/637_S.JPG,specimens_resized_panel/637_S.JPG,False,False,True,False,False,True,"Wilson, Edward L.","Fennemore, George H. and Keeler, F.S.","Keeler, F.S.","Fennemore, George H.",/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/637_S.JPG,10,186,0,0,3,7,0,7,0,0,7,0,0,7,7,4,7,7,7,7,3,4,7,7,7,7,7,7,2,1,0,0,1,0,0,1,specimens/637_S.JPG
638,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1867,November,337a,,,Loescher & Petsch,"Berlin, Germany",,,366,,Albumen silver print,False,True,,,,,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/638_S.JPG,specimens_resized_panel/638_S.JPG,False,False,False,False,False,False,"Wilson, Edward L.",,Loescher & Petsch,,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/638_S.JPG,10,186,0,0,3,7,7,0,1,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,1,0,0,0,0,0,0,specimens/638_S.JPG
639,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1868,January,1a,,,J. Gurney & Son,"New York, NY, USA",,,31,,Albumen silver print,False,True,Pearl Albumen Paper,,,,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/639_S.JPG,specimens_resized_panel/639_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.",,J. Gurney & Son,,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/639_S.JPG,0,186,0,0,3,7,7,7,2,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,3,0,0,0,0,0,1,specimens/639_S.JPG
640,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1868,March,67a,,,J.H. Kent,"Brockport, NY, USA",,,96-97,,Albumen silver print,False,True,Hovey,Albumen Paper,"Rochester, NY, USA",,,,,,,,,,,,,"Portrait, group",,,specimens_resized/640_S.JPG,specimens_resized_panel/640_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.",,"Kent, J.H.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/640_S.JPG,0,186,0,0,3,7,7,6,7,7,0,0,0,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,0,0,0,0,0,1,specimens/640_S.JPG
641,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1868,May,151a,,,F.S. Keeler,"Philadelphia, PA, USA",George H. Fennemore,181,181,,Albumen silver print,False,True,Hovey,Albumen Paper,"Rochester, NY, USA",,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/641_S.JPG,specimens_resized_panel/641_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.",,"Keeler, F.S.","Fennemore, George H.",/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/641_S.JPG,0,186,0,0,3,7,7,7,0,0,0,0,0,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,0,3,0,0,0,0,0,1,specimens/641_S.JPG
642,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1868,June,184b,,,J. Inglis,"Montreal, Canada",,,213,,Albumen silver print,False,True,,,,,,,,,,,,,,,,"Portrait, man / Interior",,,specimens_resized/642_S.JPG,specimens_resized_panel/642_S.JPG,False,False,False,False,False,False,"Wilson, Edward L.",,"Inglis, J.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/642_S.JPG,7,186,0,0,3,7,7,7,7,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,0,0,0,0,specimens/642_S.JPG
643,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1868,July,217a,Schreiber & Son,"Philadelphia, PA, USA",,,,,246-247,,Albumen silver print,False,True,,,,,,,,,,,,,,,,"Portrait, child",,,specimens_resized/643_S.JPG,specimens_resized_panel/643_S.JPG,False,False,False,False,False,False,"Wilson, Edward L.",Schreiber & Son,,,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/643_S.JPG,10,186,0,0,3,7,0,7,7,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,1,0,0,0,0,0,0,specimens/643_S.JPG
645,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1868,September,315a,Schreiber & Son,"Philadelphia, PA, USA",J. Gurney & Son,"New York, NY, USA",,343-44,343-344,,Albumen silver print,False,True,George Ashton,Albumen Paper,"Philadelphia, PA, USA",,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/645_S.JPG,specimens_resized_panel/645_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.",Schreiber & Son,J. Gurney & Son,,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/645_S.JPG,0,186,0,0,3,7,0,7,2,7,0,0,0,7,1,5,7,7,7,7,7,7,7,7,7,7,7,7,0,3,0,0,0,0,0,1,specimens/645_S.JPG
646,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1868,October,347a,F.S. Keeler,"Philadelphia, PA, USA",F.S. Keeler,"Philadelphia, PA, USA",George H. Fennemore,375,375,,Albumen silver print,False,True,John R. Clemons,Albumen Paper,"Philadelphia, PA, USA",,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/646_S.JPG,specimens_resized_panel/646_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.","Keeler, F.S.","Keeler, F.S.","Fennemore, George H.",/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/646_S.JPG,10,186,0,0,3,7,0,7,0,0,0,0,0,4,1,5,7,7,7,7,7,7,7,7,7,7,7,7,0,1,0,0,0,0,0,1,specimens/646_S.JPG
647,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1868,December,411a,,,J. Inglis,"Montreal, Canada",,,441,,Albumen silver print,False,True,,,,,,,,,,,,,,,,"Portrait, group / Genre",,,specimens_resized/647_S.JPG,specimens_resized_panel/647_S.JPG,False,False,False,False,False,False,"Wilson, Edward L.",,"Inglis, J.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/647_S.JPG,10,186,0,0,3,7,7,7,7,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,0,0,0,0,0,0,specimens/647_S.JPG
648,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1869,January,1a,,,Charles Reutlinger,"Paris, France",,,30-31,,Albumen silver print,False,True,,,,,,,Dallmeyer,,"London, England, UK",Rohaut & Hutinet,"Paris, France",,,,,"Portrait, woman",,,specimens_resized/648_S.JPG,specimens_resized_panel/648_S.JPG,False,True,True,False,False,False,"Wilson, Edward L.",,"Reutlinger, Charles",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/648_S.JPG,0,186,0,0,3,7,7,7,7,7,0,0,0,7,7,7,7,7,7,1,7,1,1,1,7,7,7,7,0,3,0,1,1,0,0,0,specimens/648_S.JPG
649,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1869,Febraury,33a,F. Gutekunst,"Philadelphia, PA, USA",T.R. Burnham,"Boston, MA, USA",,62,61-62,,Albumen silver print,False,True,Gutekunst,Albumen Paper,"Philadelphia, PA, USA",,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/649_S.JPG,specimens_resized_panel/649_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.","Gutekunst, F.","Burnham, T.R.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/649_S.JPG,10,186,0,0,3,0,0,7,7,7,0,0,0,7,1,5,7,7,7,7,7,7,7,7,7,7,7,7,0,1,0,0,0,0,0,1,specimens/649_S.JPG
650,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1869,March,65a,Gihon & Jones,"Philadelphia, PA, USA",J.H. Kent,"Rochester, NY, USA",,,91,,Albumen silver print,False,True,George Ashton,Albumen Paper,"Philadelphia, PA, USA",,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/650_S.JPG,specimens_resized_panel/650_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.",Gihon & Jones,"Kent, J.H.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/650_S.JPG,10,186,0,0,3,7,0,6,7,7,0,0,0,7,1,5,7,7,7,7,7,7,7,7,7,7,7,7,0,1,0,0,0,0,0,1,specimens/650_S.JPG
651,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1869,April,97a,Gihon & Jones,"Philadelphia, PA, USA",John L. Gihon,"Philadelphia, PA, USA",,,134,,Albumen silver print,False,True,,,,,,,,,,"A.M. Collins, Son & Co.","Philadelphia, PA, USA",,,,,"Portrait, child",,,specimens_resized/651_S.JPG,specimens_resized_panel/651_S.JPG,False,True,False,False,False,False,"Wilson, Edward L.",Gihon & Jones,"Gihon, John L.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/651_S.JPG,0,186,0,0,3,7,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,0,0,7,7,7,7,3,3,0,1,0,0,0,0,specimens/651_S.JPG
652,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1869,May,137a,A.J. Fox,"St. Louis, MO, USA",A.J. Fox,"St. Louis, MO, USA",,,163,,Albumen silver print,False,True,,,,,,,,,,,,,,,,"Portrait, child",,,specimens_resized/652_S.JPG,specimens_resized_panel/652_S.JPG,False,False,False,False,False,False,"Wilson, Edward L.","Fox, A.J.","Fox, A.J.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/652_S.JPG,0,186,0,0,3,7,7,7,5,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,0,0,0,0,0,0,specimens/652_S.JPG
653,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1869,June,173a,W. J. Baker,"Buffalo, NY, USA",W. J. Baker,"Buffalo, NY, USA",,,194-195,,Albumen silver print,False,True,Hovey,Albumen Paper,"Rochester, NY, USA",,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/653_S.JPG,specimens_resized_panel/653_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.","Baker, W. J.","Baker, W. J.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/653_S.JPG,6,186,0,0,3,7,7,7,7,7,0,0,0,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,0,0,0,0,0,1,specimens/653_S.JPG
654,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1869,June,204b,"Wilson, Hood & Co.","Philadelphia, PA, USA","Wilson, Hood & Co.","Philadelphia, PA, USA",,,Ad,,Albumen silver print,False,True,,,,,,,,,,Rohaut & Hutinet,"Paris, France",,,,,Still life,,,specimens_resized/654_S.JPG,specimens_resized_panel/654_S.JPG,False,True,False,False,False,False,"Wilson, Edward L.","Wilson, Hood & Co.","Wilson, Hood & Co.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/654_S.JPG,0,186,0,0,3,7,0,7,0,7,0,0,0,7,7,7,7,7,7,7,7,7,1,1,7,7,7,7,7,3,0,1,0,0,0,0,specimens/654_S.JPG
655,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1869,October,325a,,,William Notman,"Montreal, Canada",,,352,,Albumen silver print,False,True,,,,,,,,,,,,William Notman Canadian Photographic Enamel,"Montreal, Canada",,,"Portrait, woman",,,specimens_resized/655_S.JPG,specimens_resized_panel/655_S.JPG,False,False,False,False,True,False,"Wilson, Edward L.",,"Notman, William",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/655_S.JPG,10,186,0,0,3,7,7,7,7,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,0,1,7,7,0,1,0,0,0,0,1,0,specimens/655_S.JPG
656,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1869,December,389a,,,Kilburn Bros,"Littleton, NH, USA",,,349-399,,Albumen silver print,False,True,,,,,,,,,,,,,,,,Landscape,,,specimens_resized/656_S.JPG,specimens_resized_panel/656_S.JPG,False,False,False,False,False,False,"Wilson, Edward L.",,Kilburn Bros,,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/656_S.JPG,9,186,0,0,3,7,7,7,7,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,2,0,0,0,0,0,0,specimens/656_S.JPG
657,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1870,January,1a,Woodbury Photo-Relief Co.,"London, England, UK",Walter Woodbury,"London, England, UK",,,2-4,Photo-Relief Print,Woodburytype,True,True,,,,,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/657_S.JPG,specimens_resized_panel/657_S.JPG,False,False,False,False,False,False,"Wilson, Edward L.",Woodbury Photo-Relief Co.,"Woodbury, Walter",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/657_S.JPG,2,187,0,0,1,7,7,7,7,7,7,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,specimens/657_S.JPG
658,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1870,March,65a,William H. Rhoads,"Philadelphia, PA, USA",J.F. Ryder,"Cleveland, OH, USA",,92-93,92-93,,Albumen silver print,False,True,Trapp & Munch,Albumen Paper,"Friedberg, Germany",,,,,,,,,,,,,"Portrait, man",,,specimens_resized/658_S.JPG,specimens_resized_panel/658_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.","Rhoads, William H.","Ryder, J.F.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/658_S.JPG,2,187,0,0,1,3,0,7,7,7,0,0,0,6,1,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,0,0,0,0,1,specimens/658_S.JPG
659,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1870,May,145a,William H. Rhoads,"Philadelphia, PA, USA",Loescher & Petsch,"Berlin, Germany",,,177,,Albumen silver print,False,True,S & M Dresden,Royal Albumen Paper,"Dresden, Germany",,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/659_S.JPG,specimens_resized_panel/659_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.","Rhoads, William H.",Loescher & Petsch,,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/659_S.JPG,10,187,0,0,1,3,0,0,1,7,0,0,0,3,7,0,7,7,7,7,7,7,7,7,7,7,7,7,0,1,0,0,0,0,0,1,specimens/659_S.JPG
660,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1870,June,185a,,,W. Kurtz,"New York, NY, USA",,,216-217,,Albumen silver print,False,True,,,,,,,Dallmeyer,3B Lens,"London, England, UK",,,,,,,"Portrait, man",,,specimens_resized/660_S.JPG,specimens_resized_panel/660_S.JPG,False,False,True,False,False,False,"Wilson, Edward L.",,"Kurtz, W.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/660_S.JPG,3,187,0,0,1,7,7,7,2,7,0,0,0,7,7,7,7,7,7,1,7,1,7,7,7,7,7,7,4,7,0,0,1,0,0,0,specimens/660_S.JPG
661,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1870,July,225a,,,W. J. Baker,"Buffalo, NY, USA",,270,269-270,,Albumen silver print,False,True,Trapp & Munch,Albumen Paper,"Friedberg, Germany",,,,,,,,,Salomon Enamel,"Paris, France",,,"Portrait, woman",,,specimens_resized/661_S.JPG,specimens_resized_panel/661_S.JPG,False,False,False,False,True,True,"Wilson, Edward L.",,"Baker, W. J.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/661_S.JPG,3,187,0,0,1,7,7,7,7,7,0,0,0,6,1,7,7,7,7,7,7,7,7,7,1,3,7,7,0,7,0,0,0,0,1,1,specimens/661_S.JPG
662,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1870,October,337a,William H. Rhoads,"Philadelphia, PA, USA",Loescher & Petsch,"Berlin, Germany",,,337-339,,Albumen silver print,False,True,Trapp & Munch,Albumen Paper,"Friedberg, Germany",,,,,,,,,,,,,"Portraits, miscellaneous",,,specimens_resized/662_S.JPG,specimens_resized_panel/662_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.","Rhoads, William H.",Loescher & Petsch,,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/662_S.JPG,1,187,0,0,1,3,0,0,1,7,0,0,0,6,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,1,specimens/662_S.JPG
663,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1870,November,369a,,,Notman & Frazer,"Toronto, Canada",,,399,,Albumen silver print,False,True,,,,,,,,,,,,,,,,"Portrait, woman",,,specimens_resized/663_S.JPG,specimens_resized_panel/663_S.JPG,False,False,False,False,False,False,"Wilson, Edward L.",,Notman & Frazer,,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/663_S.JPG,3,187,0,0,1,7,7,7,7,7,0,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,7,0,0,0,0,0,0,specimens/663_S.JPG
664,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1871,February,33a,William H. Rhoads,"Philadelphia, PA, USA",Walter C. North,"Utica, NY, USA",,63,63,,Albumen silver print,False,True,John R. Clemons,Albumen Paper,"Philadelphia, PA, USA",,,,Harrison,4-4 Lens,"New York, NY, USA",,,,,,,"Portrait, woman",,,specimens_resized/664_S.JPG,specimens_resized_panel/664_S.JPG,False,False,True,False,False,True,"Wilson, Edward L.","Rhoads, William H.","North, Walter C.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/664_S.JPG,0,187,0,0,1,3,0,7,7,7,0,0,0,4,1,5,7,7,7,0,1,0,7,7,7,7,7,7,0,3,0,0,1,0,0,1,specimens/664_S.JPG
665,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1871,March,65a,William H. Rhoads,"Philadelphia, PA, USA",J.C. Browne,"Philadelphia, PA, USA",,,93-94,,Albumen silver print,False,True,Hovey,Albumen Paper,"Rochester, NY, USA",,,,,,,,,,,,,Architecture / Genre,,,specimens_resized/665_S.JPG,specimens_resized_panel/665_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.","Rhoads, William H.","Browne, J.C.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/665_S.JPG,9,187,0,0,1,3,0,7,0,7,0,0,0,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,0,0,0,0,0,1,specimens/665_S.JPG
666,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1871,April,97a,William H. Rhoads,"Philadelphia, PA, USA",C.T. Zimmerman,"St. Paul, MN, USA",,127,125-127,,Albumen silver print,False,True,John R. Clemons,Albumen Paper,"Philadelphia, PA, USA",,,,,,,,,,,,,Landscape,,,specimens_resized/666_S.JPG,specimens_resized_panel/666_S.JPG,False,False,False,False,False,True,"Wilson, Edward L.","Rhoads, William H.","Zimmerman, C.T.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/666_S.JPG,9,187,0,0,1,3,0,7,7,7,0,0,0,4,1,5,7,7,7,7,7,7,7,7,7,7,7,7,1,2,0,0,0,0,0,1,specimens/666_S.JPG
667,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1871,May,130a,William H. Rhoads,"Philadelphia, PA, USA",John A. Scholten,"St. Louis, MO, USA",,,157-159,,Albumen silver print,False,True,Hovey,Albumen Paper,"Rochester, NY, USA",,,,,,,"A.M. Collins, Son & Co.","Philadelphia, PA, USA",,,,,"Portrait, children",,,specimens_resized/667_S.JPG,specimens_resized_panel/667_S.JPG,False,True,False,False,False,True,"Wilson, Edward L.","Rhoads, William H.","Scholten, John A.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/667_S.JPG,10,187,0,0,1,3,0,7,5,7,0,0,0,7,1,7,7,7,7,7,7,7,0,0,7,7,7,7,7,1,0,1,0,0,0,1,specimens/667_S.JPG
668,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1871,May,129b,William H. Rhoads,"Philadelphia, PA, USA",John A. Scholten,"St. Louis, MO, USA",,,157-159,,Albumen silver print,False,True,Hovey,Albumen Paper,"Rochester, NY, USA",,,,,,,"A.M. Collins, Son & Co.","Philadelphia, PA, USA",,,,,"Portrait, children",,,specimens_resized/668_S.JPG,specimens_resized_panel/668_S.JPG,False,True,False,False,False,True,"Wilson, Edward L.","Rhoads, William H.","Scholten, John A.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/668_S.JPG,10,187,0,0,1,3,0,7,5,7,0,0,0,7,1,7,7,7,7,7,7,7,0,0,7,7,7,7,7,1,0,1,0,0,0,1,specimens/668_S.JPG
669,TR 1. W7,Philadelphia Photographer,Edward L. Wilson,1871,June,161a,William F. Carnall,"Rochester, NY, USA",J.H. Kent,"Rochester, NY, USA",,,183-184,,Albumen silver print,False,True,Hovey,Albumen Paper,"Rochester, NY, USA",,,,,,,"A.M. Collins, Son & Co.","Philadelphia, PA, USA",,,,,"Portrait, man",,,specimens_resized/669_S.JPG,specimens_resized_panel/669_S.JPG,False,True,False,False,False,True,"Wilson, Edward L.","Carnall, William F.","Kent, J.H.",,/Users/damoncrockett/photomanuals/src/assets/json/specimens_resized/669_S.JPG,4,187,0,0,1,7,7,6,7,7,0,0,0,7,1,7,7,7,7,7,7,7,0,0,7,7,7,7,4,6,0,1,0,0,0,1,specimens/669_S.JPG
